build	component	file	expected_sha256	observed_sha256	status	rows_expected	rows_observed	differing_numeric_cells	max_absolute_difference
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__intrinsic_only__r002__s2__LONG.tsv	197feb16a451f0a34211ce5378b19712b6c1859a24b9f76a059f80d15820e1cd	197feb16a451f0a34211ce5378b19712b6c1859a24b9f76a059f80d15820e1cd	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r001__s1__DEFAULT.tsv	e9e9432f520582512d59142f769fe725fab7b3254335cf3dd9e3216f6aabb537	e9e9432f520582512d59142f769fe725fab7b3254335cf3dd9e3216f6aabb537	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r001__s1__LONG.tsv	8455d3c7078822607e424c9c4a5f86dc91109968fd31814eeeb290572b159c20	8455d3c7078822607e424c9c4a5f86dc91109968fd31814eeeb290572b159c20	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r001__s2__DEFAULT.tsv	0f57a37690d516229672b90618dde1c6fc3db28067504761ee11cad242fc9d34	0f57a37690d516229672b90618dde1c6fc3db28067504761ee11cad242fc9d34	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r001__s2__LONG.tsv	a1cf35b5f7242df4d9a010bc3e539c03c26e0c8e527dea57c92be39e07d94376	a1cf35b5f7242df4d9a010bc3e539c03c26e0c8e527dea57c92be39e07d94376	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r002__s1__DEFAULT.tsv	1cf55bcee565c0f40297b40cce3d9e821ea3ae69f644c94ef36d95b82cf46a03	1cf55bcee565c0f40297b40cce3d9e821ea3ae69f644c94ef36d95b82cf46a03	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r002__s1__LONG.tsv	d40b5dd21ac846d4e2446927c5003074c76d730b49ba74f65892e25a059b4fc5	d40b5dd21ac846d4e2446927c5003074c76d730b49ba74f65892e25a059b4fc5	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r002__s2__DEFAULT.tsv	1dbde5cbda78aecf2131a9381cbd073e66c0678a6e9a4d032196e826662f6edb	1dbde5cbda78aecf2131a9381cbd073e66c0678a6e9a4d032196e826662f6edb	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	JOB_DIAGNOSTICS/DIAG__EPIC__null__r002__s2__LONG.tsv	0e9cc446c8e6fce6eb5562a2d2a367f62d1636b9a8c052b38589e962cd7c4022	0e9cc446c8e6fce6eb5562a2d2a367f62d1636b9a8c052b38589e962cd7c4022	BYTE_IDENTICAL	6820	6820	0	0.0
B	diagnostics	POSTERIOR_SUMMARIES_LONG.tsv	161ca275462160a3adaf3ca6d48b37c0cdb1431361673de7e4a074f2bdcbc0ac	161ca275462160a3adaf3ca6d48b37c0cdb1431361673de7e4a074f2bdcbc0ac	BYTE_IDENTICAL	163680	163680	0	0.0
B	diagnostics	SUMMARIES/NUMERICAL_DIAGNOSTIC_COVERAGE.tsv	814e2b9a1335297b396f4229d62061e68e3726b2268c668fcfb331010758bf91	814e2b9a1335297b396f4229d62061e68e3726b2268c668fcfb331010758bf91	BYTE_IDENTICAL	72	72	0	0.0
B	diagnostics	SUMMARIES/POSTERIOR_LENGTH_COMPARISON.tsv	2a5d0946578e6ddad499320bb1da385bdf19ef83f3da5ce39aef233e2fe00696	2a5d0946578e6ddad499320bb1da385bdf19ef83f3da5ce39aef233e2fe00696	BYTE_IDENTICAL	81840	81840	0	0.0
